cancer_type	perc_diploid	nb_clones	nb_mut	nb_sig	min_dist	max_dist	avg_dist	avg_major_cn	actual_perc_diploid	avg_tot_cn	index	bic	aic	aicc	icl_q	icl_qn	bic_alt	sh_4	sh_5	sh_6	sh_7	sh_8	sh_9	sh_10	max_curvature	ll_1	ll_2	ll_3	ll_4	ll_5	ll_6	ll_7	ll_8	ll_9	ll_10	timestamp
0	100	1	300	19				1.0	1.0	2.0	0	1	1	1	1	1	1	2	3	3	5	5	3	3	2	-2264.9964890621663	-2262.830068338505	-2262.2651270887395	-2262.2385966317647	-2262.189734517959	-2262.197784634617	-2262.2057351307917	-2262.216680573417	-2262.1665522299545	-2262.198117640188	1559082663.3197448
0	0	1	600	65				2.22	0.0	3.333333333333333	0	1	1	10	1	1	1	3	3	3	3	3	3	3	2	-4850.110964672541	-4844.610818589477	-4843.96925132899	-4843.9936831261275	-4843.95010671837	-4843.937623850929	-4843.949497618379	-4843.942689874848	-4843.91923557299	-4843.728501002361	1559085081.4852676
0	0	1	600	19				2.22	0.0	3.333333333333333	0	1	1	1	1	1	1	2	2	2	5	5	4	9	2	-4852.3919653505745	-4848.958175924269	-4849.019916285482	-4848.185754081718	-4848.181720649234	-4848.185108005208	-4848.191021845042	-4848.18667283214	-4848.167255871036	-4848.198884917005	1559085081.4852676
0	20	1	600	65				2.0016666666666665	0.17666666666666667	3.1666666666666665	0	1	1	10	1	1	1	3	3	3	3	3	3	7	2	-4930.2114077682345	-4922.400241095877	-4921.610043631711	-4921.634749525663	-4921.588926592935	-4921.477640198789	-4921.128171011432	-4921.237304405436	-4921.305449293332	-4921.41019257613	1559086578.1285272
0	20	1	600	19				2.0016666666666665	0.17666666666666667	3.1666666666666665	0	1	1	1	2	1	1	2	2	2	4	6	6	6	2	-4938.834459415493	-4935.241419518621	-4934.855876351259	-4934.5730954918345	-4934.519935084464	-4934.37922285615	-4934.427611681081	-4934.565515433087	-4934.476820528193	-4934.57687807539	1559086578.1285272
0	40	1	600	65				1.73	0.41	2.783333333333333	0	1	1	10	1	1	1	1	2	2	5	5	5	4	2	-4702.0899869404775	-4698.827491804043	-4698.598852244761	-4696.311577203001	-4696.135423136923	-4696.119898148876	-4696.056256865569	-4696.041693907658	-4696.011767899618	-4696.034441260126	1559085179.1597922
0	40	1	600	19				1.73	0.41	2.783333333333333	0	1	1	1	1	1	1	1	4	3	3	4	4	4	3	-4706.957904118985	-4705.005282941343	-4703.915558987337	-4703.821899691076	-4703.916394827826	-4703.829023398257	-4703.822560814526	-4703.825912819515	-4703.833211877844	-4703.767848048803	1559085179.1597922
0	60	1	600	65				1.4283333333333332	0.65	2.453333333333333	0	1	1	10	1	1	1	2	2	2	6	4	8	8	2	-4762.5331445254105	-4758.394170320392	-4758.3482188412845	-4756.8363592350515	-4756.8305568556425	-4756.702369880073	-4756.9189113853945	-4756.581553741004	-4756.7559225681425	-4757.01574228242	1559085243.4106793
0	60	1	600	19				1.4283333333333332	0.65	2.453333333333333	0	1	1	1	1	1	1	1	4	4	4	4	4	4	5	-4768.997183341614	-4767.287846014513	-4766.634570400541	-4766.308521197458	-4766.917385770323	-4766.398574821522	-4766.2288193585055	-4766.571971205325	-4766.260501200129	-4766.197146517743	1559085243.4106793
0	80	1	600	65				1.1683333333333332	0.8516666666666667	2.165	0	1	1	10	1	1	1	2	2	2	2	5	5	5	2	-4674.437101610916	-4672.319290138557	-4671.659463093811	-4671.603558089818	-4670.339991877431	-4670.398754687838	-4670.329688714727	-4670.256651508073	-4670.2954129544405	-4670.239656324055	1559084392.267987
0	80	1	600	19				1.1683333333333332	0.8516666666666667	2.165	0	1	1	1	1	1	1	2	2	2	2	5	5	5	2	-4677.420552395491	-4675.413903306637	-4675.355853180774	-4675.2920004121315	-4674.9984078686775	-4675.0649061225095	-4675.053039241082	-4675.061649762827	-4675.260100451412	-4675.158219482035	1559084392.267987
0	100	1	600	65				1.0	1.0	2.0	0	1	1	10	1	1	1	2	3	3	5	5	7	7	2	-4472.911414616325	-4465.303479594956	-4464.394701961475	-4464.2833130964445	-4464.196185223196	-4464.192353000193	-4464.1855526779245	-4464.188975448389	-4464.202813711466	-4465.259252653712	1559082612.1554635
0	100	1	600	19				1.0	1.0	2.0	0	1	1	1	1	1	1	2	3	3	5	5	5	5	2	-4481.249158291621	-4477.881280340057	-4477.394393319	-4477.350662776209	-4477.277479734235	-4477.2873895036355	-4477.311362957467	-4477.460238643038	-4477.336733638569	-4477.401128652314	1559082612.1554635
0	0	1	1000	65				2.242	0.0	3.38	0	1	1	1	1	1	1	2	2	2	2	2	2	7	2	-8040.891039236759	-8038.726572266768	-8039.201535283863	-8038.399165611957	-8038.412490046436	-8038.397057291035	-8038.062491638449	-8038.2428858063595	-8038.20383575268	-8038.3274536912095	1559086780.182191
0	0	1	1000	19				2.242	0.0	3.38	0	1	1	1	1	1	1	2	2	4	4	4	4	4	2	-8044.566859861811	-8043.848133654267	-8043.827438488777	-8043.7486578976395	-8043.757223066028	-8043.754141455777	-8043.765091494466	-8043.753761880334	-8043.748892475969	-8043.7477817731715	1559086780.182191
0	20	1	1000	65				1.982	0.213	3.0989999999999998	0	1	1	1	1	1	1	2	2	4	4	4	4	4	2	-7738.938767694639	-7734.960503682449	-7734.531640932275	-7733.967898686085	-7734.241972892455	-7733.874528658726	-7733.882545342837	-7733.830729982755	-7733.836762187366	-7733.779997895776	1559094530.3867261
0	20	1	1000	19				1.982	0.213	3.0989999999999998	0	1	1	1	9	1	1	3	3	3	6	6	9	9	2	-7747.222498667182	-7745.0458072698975	-7744.467898151537	-7744.469485991198	-7744.4335124299	-7744.4152282426585	-7744.503751727933	-7744.494235370106	-7744.352872275631	-7744.4179184629675	1559094530.3867261
0	40	1	1000	65				1.7519999999999998	0.414	2.855	0	1	1	1	1	1	1	3	3	3	3	3	3	7	2	-7262.868122706139	-7259.120589198723	-7258.268598984272	-7258.268877737348	-7258.24003529149	-7258.232067064751	-7258.181671476969	-7258.195204255089	-7258.20495189863	-7258.230089491554	1559087976.6202989
0	40	1	1000	19				1.7519999999999998	0.414	2.855	0	1	1	1	1	1	1	2	2	2	4	4	6	6	2	-7264.891034181192	-7263.9052175853785	-7263.854364931786	-7263.720198950066	-7263.724290685616	-7263.667585263675	-7263.667426238442	-7263.669467564392	-7263.6624239110815	-7263.662140407672	1559087976.6202989
0	60	1	1000	65				1.43	0.645	2.434	0	1	1	1	1	1	1	2	2	2	6	6	6	6	2	-7779.767631851777	-7774.3851467449795	-7774.104011821844	-7773.724148321182	-7773.774750936874	-7773.547774835356	-7773.714729123568	-7773.6737804407385	-7773.602240405289	-7773.768176962148	1559086115.3160062
0	60	1	1000	19				1.43	0.645	2.434	0	1	1	1	9	1	1	2	2	2	2	2	6	6	2	-7783.2078270473585	-7780.638342122653	-7780.628270144173	-7780.6191786194895	-7780.413970481523	-7780.349620427992	-7780.3886224604885	-7780.46836983442	-7780.390463674005	-7780.695456990449	1559086115.3160062
0	80	1	1000	65				1.176	0.851	2.157	0	1	1	1	1	1	1	2	2	2	2	5	8	8	2	-7485.44138549136	-7477.070268325542	-7476.811490685818	-7476.4862947143465	-7475.792608122212	-7475.7581822530165	-7475.732298863049	-7475.714717669832	-7475.846329417691	-7475.7997221407595	1559086791.5970836
0	80	1	1000	19				1.176	0.851	2.157	0	1	1	1	6	1	1	2	3	5	5	5	5	10	2	-7488.339384680795	-7482.8159960649145	-7482.351800731651	-7482.235011730544	-7482.233162478491	-7482.557504230121	-7482.821555956144	-7482.6330972737205	-7482.392562848336	-7482.207613128537	1559086791.5970836
0	100	1	1000	65				1.0	1.0	2.0	0	1	1	1	1	1	1	3	3	3	3	3	3	3	2	-7477.424473029983	-7475.184956237039	-7474.1471071257365	-7474.298526997431	-7474.220557727054	-7474.067143910462	-7473.8545097550505	-7473.84747819139	-7473.9615241499405	-7473.90680845394	1559550343.2601545
0	100	1	1000	19				1.0	1.0	2.0	0	1	1	1	8	1	1	3	3	5	5	5	5	5	2	-7480.132383279231	-7478.486547732514	-7477.974230950548	-7477.976642924932	-7477.886671046293	-7477.939637477873	-7477.996458194653	-7478.286573331768	-7477.950726377915	-7477.978609158658	1559550343.2601545
0	0	1	5000	65				2.2334	0.0	3.3896	0	1	1	1	1	1	1	1	2	2	2	6	4	4	3	-41424.912848828055	-41420.73204041563	-41423.21138025542	-41416.94788498479	-41416.44423664462	-41416.12129799728	-41416.911674873794	-41417.76831412684	-41416.562700399474	-41416.723744916315	1559581998.4605758
0	0	1	5000	19				2.2334	0.0	3.3896	0	1	1	1	2	1	1	2	2	4	4	4	4	4	2	-41429.308863482234	-41423.288237705085	-41423.12667321	-41422.54412870255	-41422.58922534819	-41422.61012345554	-41422.61451588254	-41422.55736771467	-41422.53834085093	-41422.41283860124	1559581998.4605758
0	20	1	5000	65				1.99	0.2144	3.1056	0	1	1	1	2	1	1	1	1	1	5	5	4	9	2	-41734.608667355365	-41735.077891956076	-41730.973719112444	-41727.33771630636	-41727.00898080402	-41727.02249436372	-41727.01971625436	-41727.02652078557	-41727.00729375011	-41727.23452725539	1559586559.3890643
0	20	1	5000	19				1.99	0.2144	3.1056	0	1	1	1	1	1	1	2	3	3	3	5	3	3	2	-41734.51569399493	-41732.57858695119	-41732.3715839962	-41732.34748426726	-41732.32352108757	-41732.30767641285	-41732.32022799427	-41732.30902835927	-41732.251458898	-41732.25290931411	1559586559.3890643
0	40	1	5000	65				1.7172	0.4228	2.7902	0	1	1	1	2	1	1	1	1	3	3	3	3	8	3	-40472.627835089435	-40471.3865021642	-40464.31198222975	-40463.94101352698	-40463.910866744554	-40463.20053059217	-40463.16108833788	-40463.10162021777	-40463.10701558803	-40463.13262043809	1559773459.8555617
0	40	1	5000	19				1.7172	0.4228	2.7902	0	1	1	1	1	1	1	2	3	4	4	4	4	4	2	-40472.82509094513	-40471.930496033136	-40471.70560148755	-40471.653431606064	-40471.638520055465	-40471.63052525929	-40471.6231273401	-40471.60563485602	-40471.588661340014	-40471.54228365456	1559773459.8555617
0	60	1	5000	65				1.4438	0.6386	2.4686	0	1	1	1	2	1	1	1	1	4	4	4	4	8	2	-40907.64678165517	-40909.66169691771	-40900.74468408687	-40899.179888619285	-40898.90824872853	-40898.3964127355	-40898.05646884292	-40897.73212637185	-40897.956969406405	-40897.86514958504	1559585842.2134793
0	60	1	5000	19				1.4438	0.6386	2.4686	0	1	1	1	1	1	1	2	2	2	5	5	5	5	2	-40909.88279834	-40907.314458200446	-40907.346871789385	-40907.10967364978	-40907.0642527048	-40907.10716811101	-40907.09694859844	-40907.132606403924	-40907.165043191366	-40907.130672280364	1559585842.2134793
0	80	1	5000	65				1.1798	0.8454	2.1634	0	1	1	1	2	1	1	1	1	4	4	3	3	8	2	-37018.02594204002	-37019.17700596437	-37012.084694015335	-37010.39004208877	-37009.93600061458	-37009.67697784573	-37009.4014224726	-37009.31205251455	-37009.31228532309	-37009.40455697463	1559767418.9610925
0	80	1	5000	19				1.1798	0.8454	2.1634	0	1	1	1	1	1	1	1	3	3	4	7	7	7	3	-37022.629032350174	-37020.75182824709	-37019.127773892316	-37018.97142582317	-37018.95637938382	-37018.84990125525	-37018.84757738714	-37018.95557648748	-37018.96614404769	-37018.87459339781	1559767418.9610925
0	100	1	5000	65				1.0	1.0	2.0	0	1	1	1	2	1	1	1	1	1	4	3	3	8	2	-37439.586912469465	-37440.62384226227	-37433.37959694988	-37432.31393321623	-37431.880021395016	-37431.67167801307	-37431.48610442515	-37431.42448140547	-37431.4881335542	-37431.530986183156	1559086435.7327342
0	100	1	5000	19				1.0	1.0	2.0	0	1	1	1	1	1	1	1	1	4	4	4	4	4	3	-37444.29343322081	-37444.058892206434	-37443.07806185109	-37442.85613861987	-37442.85629074935	-37442.87244045827	-37442.93235148773	-37442.93594238715	-37442.93043991208	-37442.91403785783	1559086435.7327342
0	0	2	100	65	0.07023342094976692	0.07023342094976692	0.07023342094976692	2.27	0.0	3.39	0	1	1	2	1	1	1	2	2	2	2	2	6	2	2	-846.3156670056275	-839.7798324669466	-839.4833703379772	-838.8400402291705	-833.2116551725743	-832.8036757435907	-833.1330885629303	-833.162469165884	-833.1379553519525	-828.489664884973	1559083041.1032755
0	0	2	100	19	0.07023342094976692	0.07023342094976692	0.07023342094976692	2.27	0.0	3.39	0	1	1	5	1	1	1	3	2	2	2	2	5	9	2	-847.3844819176034	-842.9820095053296	-842.9447689214288	-842.9521872515105	-839.6040122404497	-839.5313545551904	-839.5401480595668	-839.4332368247104	-839.3253387105617	-840.620914710934	1559083041.1032755
0	20	2	100	65	0.10072503686952528	0.10072503686952528	0.10072503686952528	1.99	0.22	3.09	0	1	1	2	1	1	2	2	2	2	2	2	2	7	2	-858.4003476943367	-827.8862709698163	-826.5124382158342	-823.7357580773181	-820.7190718625731	-819.8427394178282	-819.0222276376975	-818.8925584366232	-818.7694194891272	-818.6882017979816	1559082959.2742562
0	20	2	100	19	0.10072503686952528	0.10072503686952528	0.10072503686952528	1.99	0.22	3.09	0	1	2	5	1	1	2	2	2	2	2	4	4	7	2	-864.4855366293758	-839.2048419586432	-837.6394639476541	-833.2381192348292	-832.4142266650498	-832.1865809564429	-830.4972744631191	-830.4980923775636	-830.4194742251883	-830.3734638749852	1559082959.2742562
0	40	2	100	65	0.06440549794058414	0.06440549794058414	0.06440549794058414	1.73	0.42	2.9	0	1	1	2	1	1	1	2	2	2	2	2	6	6	3	-790.2629266020767	-785.3095664028343	-788.5042619627421	-783.3118877730617	-779.2347258302675	-778.6998938835429	-778.7008473224573	-778.6198812984799	-778.5349372973402	-778.2282340900523	1559082593.8564558
0	40	2	100	19	0.06440549794058414	0.06440549794058414	0.06440549794058414	1.73	0.42	2.9	0	1	1	5	1	1	1	1	1	1	1	1	1	4	3	-793.6003280732242	-792.4317530898187	-792.3871251919514	-788.6384717300052	-788.2490825827749	-787.4262372913438	-786.5436951373892	-786.2292375973165	-786.1234145250943	-786.3107390807429	1559082593.8564558
0	60	2	100	65	0.29784256001453924	0.29784256001453924	0.29784256001453924	1.46	0.63	2.6	0	1	1	2	1	1	1	2	2	2	2	2	2	2	3	-780.4817947275093	-774.7446001495563	-779.9519790571669	-772.4950311035678	-771.2247574339119	-771.1033318549478	-770.5963482740663	-767.0125423152159	-763.6845780473598	-762.9233553893387	1559082584.9079635
0	60	2	100	19	0.29784256001453924	0.29784256001453924	0.29784256001453924	1.46	0.63	2.6	0	1	1	5	1	1	1	1	1	4	1	1	1	1	6	-790.2729749696109	-789.7818633102191	-786.9907536078986	-785.0648166341923	-785.0879675583877	-784.8335595630742	-779.5722633420273	-779.1919142219127	-778.9606922669058	-778.9020515526073	1559082584.9079635
0	80	2	100	65	0.27487754786065866	0.27487754786065866	0.27487754786065866	1.18	0.85	2.13	0	1	1	2	1	1	1	1	2	3	5	6	4	6	2	-737.4588010516804	-731.2364510941203	-728.2807669428274	-726.8309788081792	-726.1850005253552	-725.9174363305552	-725.8789624205502	-725.8557857798778	-725.8454264580614	-725.8360326757274	1559082287.1643538
0	80	2	100	19	0.27487754786065866	0.27487754786065866	0.27487754786065866	1.18	0.85	2.13	0	1	1	5	1	1	1	2	2	4	4	4	4	7	2	-739.0087161341655	-735.0879434365406	-733.2454996714432	-731.3171136574316	-731.1715713424486	-730.894053160953	-730.6947907040355	-730.6893188366697	-730.6856162657377	-730.6760700493718	1559082287.1643538
0	100	2	100	65	0.2133424156009327	0.2133424156009327	0.2133424156009327	1.0	1.0	2.0	0	1	1	2	1	1	2	2	2	2	6	5	5	6	2	-747.3240474315793	-727.4233115477606	-724.2470032979977	-721.7273168957678	-720.3073524498393	-720.0701400232623	-720.1003779282863	-719.8087751112532	-719.8038326038893	-719.7901030595135	1559081811.2940593
0	100	2	100	19	0.2133424156009327	0.2133424156009327	0.2133424156009327	1.0	1.0	2.0	0	1	1	5	1	1	2	2	3	3	5	5	5	5	2	-751.2836874735848	-735.9888996665152	-732.7569483455319	-731.8860477104138	-731.4129701355307	-731.3266364863084	-731.2453419245178	-731.2373580095714	-731.2214296732201	-730.8712346787248	1559081811.2940593
0	0	2	300	65	0.09896015099659716	0.09896015099659716	0.09896015099659716	2.23	0.0	3.4033333333333333	0	1	1	5	1	1	2	2	2	3	5	5	5	5	2	-2469.0968362281546	-2444.9762682944643	-2440.434226645146	-2438.477521961111	-2436.830131997016	-2437.016117136549	-2436.814941822789	-2436.435519240482	-2436.239355002845	-2436.480358060196	1559083619.021733
0	0	2	300	19	0.09896015099659716	0.09896015099659716	0.09896015099659716	2.23	0.0	3.4033333333333333	0	1	2	1	1	1	2	2	3	5	3	3	3	3	2	-2479.5284439147713	-2457.770431068663	-2453.301841584844	-2452.789938465617	-2452.0215876151665	-2452.538590841618	-2450.2776907205607	-2450.3109971096333	-2450.265059246151	-2450.2230996798817	1559083619.021733
0	20	2	300	65	0.1960892758233952	0.1960892758233952	0.1960892758233952	1.9933333333333332	0.21666666666666667	3.12	0	1	1	5	1	1	2	2	2	2	5	5	5	5	2	-2328.091348346981	-2312.3561241677257	-2311.7829719272545	-2311.0796920026705	-2310.5204494591226	-2310.7145029771827	-2310.843153813267	-2310.4551777563233	-2310.4207712886123	-2309.911145617707	1559085224.6285644
0	20	2	300	19	0.1960892758233952	0.1960892758233952	0.1960892758233952	1.9933333333333332	0.21666666666666667	3.12	0	1	1	1	1	1	2	3	3	3	3	3	3	3	2	-2334.28223247606	-2319.7780429459463	-2318.418639854464	-2318.5619702339663	-2318.5483581536696	-2318.5072718892816	-2317.553992461213	-2317.361851104192	-2317.386430328533	-2317.456720865537	1559085224.6285644
0	40	2	300	65	0.326423116260645	0.326423116260645	0.326423116260645	1.7133333333333334	0.4233333333333333	2.803333333333333	0	1	1	5	1	1	2	2	4	4	6	6	6	3	2	-2413.4396979507865	-2386.881435616778	-2382.920129157997	-2382.275971987271	-2382.3365172431404	-2381.990335732843	-2383.185370762332	-2382.48273898345	-2381.996788474961	-2381.9549381933552	1559084017.5511332
0	40	2	300	19	0.326423116260645	0.326423116260645	0.326423116260645	1.7133333333333334	0.4233333333333333	2.803333333333333	0	1	2	1	1	1	2	2	3	3	3	7	6	6	2	-2414.053195345894	-2390.54749325827	-2388.3504344008725	-2387.905041558747	-2387.5707996425367	-2387.4077498438587	-2387.4004839862077	-2387.4975726643306	-2387.395946589633	-2387.390270234017	1559084017.5511332
0	60	2	300	65	0.22319358620983956	0.22319358620983956	0.22319358620983956	1.4666666666666666	0.6	2.533333333333333	0	1	1	5	1	1	2	2	2	4	4	4	4	5	2	-2439.373984648534	-2415.3410948290657	-2408.7893022322905	-2404.805987867129	-2404.337393601798	-2404.3261309612963	-2403.7358864863736	-2403.413520703147	-2403.4684992772973	-2403.613623029229	1559086417.8669498
0	60	2	300	19	0.22319358620983956	0.22319358620983956	0.22319358620983956	1.4666666666666666	0.6	2.533333333333333	0	1	1	1	1	1	2	2	2	4	6	6	4	5	2	-2445.7579794242943	-2428.14227432715	-2423.339440763386	-2420.556447011219	-2420.1734713815617	-2420.0908442143827	-2420.1113183477587	-2420.134768431833	-2420.0214361612257	-2419.399815803248	1559086417.8669498
0	80	2	300	65	0.13920787929177206	0.13920787929177206	0.13920787929177206	1.18	0.8566666666666667	2.15	0	1	2	5	1	1	2	2	2	2	5	5	5	5	2	-2446.9566444935017	-2317.6749371410165	-2315.1649826059243	-2313.8744729338723	-2311.358991629889	-2311.276270782199	-2311.0776275400963	-2310.9560449564624	-2310.7593123716088	-2309.777772193837	1559083922.2006502
0	80	2	300	19	0.13920787929177206	0.13920787929177206	0.13920787929177206	1.18	0.8566666666666667	2.15	0	2	2	2	2	2	2	2	2	2	2	7	7	7	2	-2452.1010943530937	-2327.788580690498	-2325.671895594728	-2325.0630306776666	-2322.9711748726004	-2322.7184660149883	-2322.328484429781	-2322.6257510334553	-2322.729395803639	-2322.5859168034367	1559083922.2006502
0	100	2	300	65	0.4010776777931189	0.4010776777931189	0.4010776777931189	1.0	1.0	2.0	0	1	1	5	1	1	2	2	2	2	2	5	5	5	2	-2576.049550017989	-2538.274972567705	-2534.049686455833	-2528.388861447602	-2526.574682015148	-2526.503847141169	-2525.3928607072353	-2525.496496829939	-2525.0109027979042	-2525.2019528656438	1559082282.1968033
0	100	2	300	19	0.4010776777931189	0.4010776777931189	0.4010776777931189	1.0	1.0	2.0	0	1	2	2	1	1	2	2	2	2	5	5	5	5	2	-2580.137162658889	-2547.258461730691	-2546.213475610998	-2541.062013795669	-2540.7028690192165	-2540.71889406399	-2540.643290900925	-2540.433070802793	-2540.193278684413	-2540.118240416456	1559082282.1968033
0	0	2	600	65	0.17088324093927465	0.17088324093927465	0.17088324093927465	2.223333333333333	0.0	3.3266666666666667	0	1	2	10	1	1	2	2	2	2	4	4	4	4	2	-4883.706095467896	-4807.080781905117	-4807.330422889176	-4799.858445275458	-4799.973023302371	-4799.962490445249	-4799.639325706468	-4798.246054478392	-4798.551228004324	-4798.024330774497	1559085181.1069982
0	0	2	600	19	0.17088324093927465	0.17088324093927465	0.17088324093927465	2.223333333333333	0.0	3.3266666666666667	0	2	2	2	4	2	2	2	2	2	2	5	5	5	2	-4892.961178160103	-4822.974336335755	-4821.998538078215	-4821.582412465663	-4817.898178899308	-4818.148274973215	-4817.809073985399	-4817.639797184365	-4817.317950705907	-4817.4960477037	1559085181.1069982
0	20	2	600	65	0.21643883697918287	0.21643883697918287	0.21643883697918287	1.971666666666667	0.19333333333333333	3.0516666666666667	0	1	2	10	1	1	2	2	2	4	4	4	7	7	2	-5220.419638164697	-5054.544524660623	-5045.691140943286	-5037.816792443572	-5035.7494944233085	-5034.034201782198	-5032.6941808013125	-5033.888420038086	-5033.203964800831	-5032.7024013005575	1559085209.293385
0	20	2	600	19	0.21643883697918287	0.21643883697918287	0.21643883697918287	1.971666666666667	0.19333333333333333	3.0516666666666667	0	2	2	2	1	2	2	2	2	2	3	6	6	6	2	-5230.3514891508285	-5068.795016899778	-5063.31651974602	-5061.194531296284	-5056.49936571053	-5055.93185220218	-5056.133441392316	-5056.173046830305	-5056.105525364713	-5055.973203806954	1559085209.293385
0	40	2	600	65	0.1768564858562579	0.1768564858562579	0.1768564858562579	1.7333333333333334	0.45	2.848333333333333	0	1	1	10	1	1	2	2	2	2	2	2	5	2	3	-4803.127513167151	-4769.541427050604	-4799.125558155603	-4758.401835897033	-4756.435225871525	-4756.951740144618	-4756.350185884576	-4755.225760558938	-4755.450816944317	-4756.287163031378	1559085589.5870633
0	40	2	600	19	0.1768564858562579	0.1768564858562579	0.1768564858562579	1.7333333333333334	0.45	2.848333333333333	0	1	2	2	1	1	2	2	3	3	5	3	3	5	2	-4808.909093815581	-4780.674956951167	-4774.800807849877	-4774.337622632	-4773.693578378143	-4773.713885151314	-4773.644508451477	-4773.140154250173	-4772.9987261044	-4773.158197723657	1559085589.5870633
0	60	2	600	65	0.11912202251673952	0.11912202251673952	0.11912202251673952	1.425	0.6416666666666667	2.4566666666666666	0	1	1	10	1	1	2	2	3	4	6	3	4	8	2	-4850.539471296188	-4833.489328634088	-4828.530857454142	-4827.561639598256	-4827.525098993454	-4827.48458786512	-4827.777860532419	-4827.304881425365	-4827.352473813747	-4827.776336142251	1559085460.0815215
0	60	2	600	19	0.11912202251673952	0.11912202251673952	0.11912202251673952	1.425	0.6416666666666667	2.4566666666666666	0	1	1	1	2	1	2	2	3	3	5	7	5	5	2	-4852.452373958454	-4841.457575694522	-4836.921486453755	-4836.389439799503	-4835.98920820786	-4835.94097518055	-4835.913369684165	-4836.019647545566	-4835.700351982223	-4835.846876352345	1559085460.0815215
0	80	2	600	65	0.13930974427936915	0.13930974427936915	0.13930974427936915	1.18	0.8516666666666667	2.14	0	1	2	10	1	1	2	2	2	4	4	4	4	4	2	-4610.133936069243	-4517.327040281692	-4513.707920291996	-4510.819664798595	-4510.2826675930155	-4510.185310667835	-4509.474437786823	-4509.354264617319	-4509.520275964198	-4509.452040720772	1559085856.746436
0	80	2	600	19	0.13930974427936915	0.13930974427936915	0.13930974427936915	1.18	0.8516666666666667	2.14	0	2	2	2	3	2	2	2	2	4	4	4	7	7	2	-4615.475440832346	-4526.0907927495255	-4524.751071093877	-4523.8136364219845	-4523.782666986039	-4523.478957348045	-4523.444248629708	-4523.460869773205	-4523.514521475302	-4523.4774816033005	1559085856.746436
0	100	2	600	65	0.10791909590905492	0.10791909590905492	0.10791909590905492	1.0	1.0	2.0	0	1	1	10	1	1	2	2	2	2	5	4	5	5	2	-4736.649719827212	-4679.430052164679	-4675.777751535211	-4669.3080135007285	-4668.240729809436	-4668.7944452870815	-4668.654936000154	-4667.668599387981	-4667.490391947833	-4667.367209866802	1559083075.875689
0	100	2	600	19	0.10791909590905492	0.10791909590905492	0.10791909590905492	1.0	1.0	2.0	0	1	2	2	4	1	2	2	2	2	5	5	5	5	2	-4739.9123630747745	-4685.241402545456	-4682.4041752120675	-4681.414892628527	-4678.452649039579	-4678.652472817173	-4678.363455218512	-4677.993026579081	-4678.105082119248	-4678.139994295872	1559083075.875689
0	0	2	1000	65	0.19726946044200067	0.19726946044200067	0.19726946044200067	2.253	0.0	3.415	0	1	1	1	1	1	2	2	2	2	2	2	2	5	2	-8344.42179433693	-8280.378956022356	-8279.630224509037	-8274.74910223146	-8270.918357835879	-8271.97337590466	-8268.055583228372	-8267.751012593922	-8270.256997362678	-8268.493877566907	1559088544.1608818
0	0	2	1000	19	0.19726946044200067	0.19726946044200067	0.19726946044200067	2.253	0.0	3.415	0	1	2	2	5	1	2	2	2	2	2	2	2	2	2	-8348.227114906966	-8288.648653735649	-8288.574205486475	-8287.690893670197	-8285.074196340769	-8284.666573404622	-8283.014699785159	-8282.663009991595	-8282.650340235934	-8282.9358106115	1559088544.1608818
0	20	2	1000	65	0.6005968771635275	0.6005968771635275	0.6005968771635275	1.984	0.212	3.097	0	1	2	2	1	1	2	2	2	2	2	2	4	5	2	-8256.008185497829	-8156.5919553391495	-8158.024639973781	-8153.174912291064	-8152.431406259328	-8152.7087537919615	-8152.026362671684	-8151.511113544959	-8151.490340955809	-8151.594568108839	1559086740.9448404
0	20	2	1000	19	0.6005968771635275	0.6005968771635275	0.6005968771635275	1.984	0.212	3.097	0	2	2	2	3	2	2	2	2	2	2	2	2	5	2	-8257.839776685469	-8160.660236965517	-8160.549215682437	-8159.816795954541	-8159.386540273907	-8159.127573215259	-8159.244599470037	-8158.927760897614	-8158.597540724942	-8158.683621458717	1559086740.9448404
0	40	2	1000	65	0.26940763134467705	0.26940763134467705	0.26940763134467705	1.705	0.43200000000000005	2.785	0	2	2	2	2	2	2	2	2	2	4	4	4	9	2	-8489.334618266897	-8229.058077477159	-8225.599019048119	-8215.903664522213	-8215.314090983255	-8215.145707627855	-8215.368120616129	-8215.194203190254	-8215.042935405878	-8216.167645601003	1559087603.0644147
0	40	2	1000	19	0.26940763134467705	0.26940763134467705	0.26940763134467705	1.705	0.43200000000000005	2.785	0	2	2	2	2	2	2	2	3	4	4	4	8	8	2	-8494.909706426517	-8239.543245896135	-8235.128197615628	-8233.507003618575	-8233.01092277058	-8232.911807902303	-8232.387232899344	-8232.37222586845	-8232.960024341093	-8232.637609603133	1559087603.0644147
0	60	2	1000	65	0.08457282211447502	0.08457282211447502	0.08457282211447502	1.449	0.63	2.469	0	2	2	2	1	2	2	2	2	4	4	4	4	4	2	-8448.172839584404	-8098.115141609566	-8092.9941954942	-8085.3292780239235	-8086.067028615009	-8084.601411196519	-8083.338042245877	-8083.638470607937	-8082.115946372548	-8083.387038508893	1559086799.2336972
