nb_mut	nb_clones	cancer_type	nb_sig_subMU	seed	perc_dip	loglikelihood_MU	loglikelihood_nopi_MU	loglikelihood_subMU	loglikelihood_nopi_subMU	timestamp
100	2	3	8	23	0.8	-813.3118484074415	-820.6009318062456	-825.635010451583	-826.0040426649666	1560202936.1213365
100	2	3	8	24	1.0	-712.2669861213836	-719.282528046174	-726.3645433966399	-727.3402871324705	1560202923.1473749
100	2	4	10	25	0.0	-761.338645075641	-765.5435884509685	-769.3855525514888	-770.6097221860147	1560202941.351811
100	2	4	10	26	0.2	-799.1647189058967	-805.7839456720075	-807.7078979375567	-810.6136305031188	1560202957.318749
100	2	4	10	27	0.4	-810.8596841534497	-820.2253672406773	-820.2988700269867	-824.1086176841287	1560202957.6119902
100	2	4	10	28	0.6	-753.3713241837158	-757.8282093491069	-767.0823433509247	-767.6955784536041	1560202949.1506596
100	2	4	10	29	0.8	-770.5269542141136	-776.6573574582902	-778.2620312591806	-782.5479299807017	1560202942.1975706
100	2	4	10	30	1.0	-729.6245703900197	-735.0653545907262	-740.011328308587	-741.7911334185573	1560202930.1589444
100	2	5	14	31	0.0	-812.4141001125183	-822.3103459838519	-822.2241919431419	-829.3886043538478	1560202946.8659236
100	2	5	14	32	0.2	-773.4896951251782	-777.7501613456653	-784.061662242232	-785.9882261513627	1560202947.6254792
100	2	5	14	33	0.4	-843.9953100786562	-853.3004001885606	-852.7474975292059	-856.3445760719045	1560202955.6051824
100	2	5	14	34	0.6	-800.5347693096855	-805.4277077128966	-808.8180074054552	-809.5913503356998	1560202990.5167775
100	2	5	14	35	0.8	-803.9099537563433	-810.2943864848378	-810.8646355567781	-815.2979191472915	1560202932.7654066
100	2	5	14	36	1.0	-794.6658235911934	-799.3372053053205	-804.289777197702	-807.5280675867898	1560202936.4739265
100	2	6	6	37	0.0	-807.096859209453	-812.9162882760886	-822.3598048447333	-823.7174139265738	1560202950.0766742
100	2	6	6	38	0.2	-795.4586998883922	-801.8767851163208	-810.1518416794602	-812.4320923755763	1560202946.1911006
100	2	6	6	39	0.4	-837.9311897849188	-845.7079566205988	-855.5481178435177	-857.8941171125052	1560202943.8124335
100	2	6	6	40	0.6	-775.8902601614834	-781.7352045480764	-790.5891280085119	-791.2168800090768	1560202931.7509177
100	2	6	6	41	0.8	-814.2761289120211	-819.923496436099	-828.9418492937002	-830.123904600151	1560202954.3533132
100	2	6	6	42	1.0	-724.6346775922981	-733.7249892887941	-738.8473508242562	-740.1178872759398	1560202935.8863442
100	2	7	4	43	0.0	-803.9820316969365	-808.2820327109157	-812.6694070814616	-814.1803240503433	1560202958.1951737
100	2	7	4	44	0.2	-818.3368501437798	-825.0979911574002	-828.0333123732927	-828.7546839586028	1560202955.2605944
100	2	7	4	45	0.4	-700.028124029825	-707.3501058805274	-711.3487926479237	-714.6708561304382	1560202995.058102
100	2	7	4	46	0.6	-679.6953016972091	-686.2477112100828	-697.5708815711906	-699.5227421852005	1560202960.145921
100	2	7	4	47	0.8	-665.4889787003287	-670.7609114627352	-683.4139165223883	-684.6994451464029	1560202951.7842488
100	2	7	4	48	1.0	-753.4308988286681	-759.1531641051881	-768.094649461643	-768.6556229765541	1560202949.0409882
100	2	8	7	49	0.0	-774.2877683504636	-782.6011549597673	-790.978408892151	-794.1843729709558	1560202971.1443594
100	2	8	7	50	0.2	-800.5120890809156	-804.6601111917638	-807.1085800185106	-809.5092037806804	1560202979.3956938
100	2	8	7	51	0.4	-737.6204047420473	-740.7799058105613	-746.5170983639407	-747.6994884299789	1560203021.5938401
100	2	8	7	52	0.6	-745.3730683234563	-753.9389636456439	-756.0565808158767	-760.1697050618242	1560202960.3348856
100	2	8	7	53	0.8	-733.9257520149681	-736.4792057680139	-742.4753809686728	-743.7177656982407	1560203002.1939535
100	2	8	7	54	1.0	-742.5564051741799	-753.456369607182	-756.3011129655789	-761.2860249256984	1560202952.5221598
100	2	9	9	55	0.0	-808.1914986940374	-814.570624646132	-829.6390353787225	-830.2059837849865	1560202980.3976338
100	2	9	9	56	0.2	-801.3533906557977	-814.8786433695032	-819.2417567990668	-825.3694950927959	1560202972.4316745
100	2	9	9	57	0.4	-760.0357380792641	-767.5688848685037	-777.4222635687694	-778.5891588719722	1560203055.4141757
100	2	9	9	58	0.6	-790.6013792051076	-798.712328310163	-799.5344303712562	-805.1959730191965	1560202988.5887783
100	2	9	9	59	0.8	-776.1249096963161	-784.3224673932069	-788.7171555376108	-792.3347041160082	1560202974.0022593
100	2	9	9	60	1.0	-817.5499169810228	-822.5712747169823	-830.8489508932691	-831.4118309047111	1560202963.0870695
100	2	10	9	61	0.0	-831.9372307475836	-843.5600360615667	-850.3389225874997	-852.9356491224031	1560203015.8575006
100	2	10	9	62	0.2	-853.4538011058986	-854.2184981239767	-856.0484552502594	-856.5985327972701	1560203100.538919
100	2	10	9	63	0.4	-786.4141532348615	-792.2133560441014	-796.8353201294352	-798.9002327503588	1560202992.6992047
100	2	10	9	64	0.6	-782.0035152516525	-788.6271242418035	-792.5097302072701	-794.5593893130236	1560202986.0142808
100	2	10	9	65	0.8	-824.2127176449263	-833.7546895423668	-837.4306034441142	-841.2706628110475	1560202978.6550348
100	2	10	9	66	1.0	-783.2979416557769	-788.4325650399735	-791.7494140703163	-794.0157329707026	1560202969.181894
100	2	11	6	67	0.0	-753.2484873860344	-757.1986276390155	-770.2429578404161	-771.370946917242	1560203009.34348
100	2	11	6	68	0.2	-825.9036229095208	-831.8723095695963	-839.2206970196283	-840.1399574600061	1560203001.9881997
100	2	11	6	69	0.4	-794.9083446872647	-799.9015042534163	-803.3493152072919	-803.9186427172722	1560202976.3086843
100	2	11	6	70	0.6	-740.2534151808534	-742.3858434972583	-744.5566620634143	-747.1335795233065	1560203010.5573978
100	2	11	6	71	0.8	-801.5785952649417	-811.9798455165143	-820.0379067888107	-821.1350560745627	1560202981.5051775
100	2	11	6	72	1.0	-817.376715909066	-823.0816879571886	-834.0652814395047	-835.5231047719676	1560202975.3877642
100	2	12	7	73	0.0	-809.1086730643111	-815.2748582691246	-824.3504435996194	-826.434845986563	1560202990.6500654
100	2	12	7	74	0.2	-813.2238158566803	-823.4623632875838	-824.8709797010629	-829.0318713816133	1560202987.9803712
100	2	12	7	75	0.4	-805.7054428134105	-811.8299245323959	-822.5410142056556	-824.5418090921852	1560202998.4356084
100	2	12	7	76	0.6	-807.4352606577941	-819.6032035131026	-824.8899014445012	-828.624922792892	1560202991.5949006
100	2	12	7	77	0.8	-789.1893558166735	-795.713969403164	-804.1755497848848	-804.2734445615572	1560202994.0245023
100	2	12	7	78	1.0	-750.9130783417619	-756.1007692263045	-756.9349040507911	-759.6785809234585	1560202985.2652767
100	2	13	9	79	0.0	-741.0810331308322	-745.8704439070508	-745.6888561783965	-749.5697743248775	1560202992.7809486
100	2	13	9	80	0.2	-782.3501005261471	-784.2930154187391	-789.9624352656198	-791.8345665865085	1560203015.7821248
100	2	13	9	81	0.4	-731.8016148546669	-735.8974320302434	-737.6421638031577	-738.9205668088805	1560202986.615121
100	2	13	9	82	0.6	-747.63353797681	-753.4394250396588	-759.0596819760583	-761.3319572668147	1560202984.3671072
100	2	13	9	83	0.8	-813.1215037155815	-821.3548378033008	-826.4605646441887	-829.7582159411572	1560202997.5749648
100	2	13	9	84	1.0	-765.5973438665859	-772.4943808134833	-775.0323611718158	-779.3671426789135	1560202978.7674682
100	2	14	12	85	0.0	-834.7097339785997	-844.4160053110373	-847.1282105134125	-852.0705539835885	1560203032.4825864
100	2	14	12	86	0.2	-758.9557372299791	-767.363068663725	-776.1011218523842	-779.3850185044505	1560203004.7253637
100	2	14	12	87	0.4	-788.8877356449831	-796.2265330199907	-802.7455288351913	-806.6601528917257	1560202995.2662334
100	2	14	12	88	0.6	-759.6511758005684	-767.1941765044245	-771.3530402105243	-774.1085219643692	1560202991.2978294
100	2	14	12	89	0.8	-811.8860658965657	-823.6504549922392	-828.4940344334884	-832.6509007367937	1560203012.6136608
100	2	14	12	90	1.0	-689.4904405916333	-693.3046104613318	-695.9627045861142	-696.8744022724964	1560250517.5767028
100	2	15	12	91	0.0	-800.5824231002464	-807.8394268894383	-813.8875470691897	-814.6561020833853	1560281227.8595047
100	2	15	12	92	0.2	-806.3076557073219	-812.7521765701853	-818.2109116251137	-818.7453539552226	1560280993.75262
100	2	15	12	93	0.4	-786.9365692251813	-794.8300122264274	-796.72769029736	-799.8346614238759	1560281004.1241603
100	2	15	12	94	0.6	-799.7111231882126	-804.6708861843563	-806.702637583892	-809.3998499817641	1560281000.622866
100	2	15	12	95	0.8	-738.5310707147481	-744.5798474806578	-748.6898554767172	-750.6793276587979	1560280992.3374999
100	2	15	12	96	1.0	-783.0347375749683	-789.5531902676439	-796.1918651851297	-798.6265749960322	1560281219.0823383
100	2	16	8	97	0.0	-835.8999202958303	-842.6376944456728	-850.5642349767962	-853.8693676873224	1560268362.1802719
100	2	16	8	98	0.2	-665.1889220697932	-666.349759512205	-670.1275174124029	-670.9221753192397	1560278888.1409795
100	2	16	8	99	0.4	-704.4122487456096	-708.202207577957	-711.105635482951	-713.392161935177	1560278886.254529
100	2	16	8	100	0.6	-750.142402941601	-756.0516405282243	-764.1396005125811	-765.2912182203406	1560279188.8960009
100	2	16	8	101	0.8	-770.5252365406421	-775.754544514778	-780.8040440532035	-783.9870767148929	1560279635.2466593
100	2	16	8	102	1.0	-669.0593425544042	-680.7459251553734	-686.3025746893803	-691.6924246680138	1560279607.5101638
100	2	17	10	103	0.0	-772.1675174202625	-776.7556571356505	-780.445918919498	-784.1668512684832	1560279993.98726
100	2	17	10	104	0.2	-838.9812294047687	-843.0372995511573	-852.0710178840931	-854.1721857393095	1560280037.213934
100	2	17	10	105	0.4	-643.4265266163368	-647.8686349940124	-649.237191876493	-650.6549505798419	1560238146.1976347
100	2	17	10	106	0.6	-815.8381519901022	-824.6265594064951	-824.8257629939602	-828.2484710119353	1560280069.0066867
100	2	17	10	107	0.8	-785.3733376899415	-792.3302527923845	-792.7243180650316	-795.6011039441928	1560280318.796458
100	2	17	10	108	1.0	-781.7498976464673	-790.5881126474463	-795.0075420448059	-796.9273288645114	1560280359.550385
100	2	18	18	109	0.0	-847.4972781724193	-852.466046520256	-853.8961407281993	-857.2000857862619	1560280376.7350314
100	2	18	18	110	0.2	-844.3483856972864	-851.1930058977141	-860.0531285492982	-864.1221499697444	1560261848.8447561
100	2	18	18	111	0.4	-813.6699232826887	-817.661669523057	-819.7440581029748	-822.266288109831	1560280402.745276
100	2	18	18	112	0.6	-716.8291821998358	-721.6662730911722	-727.8676534493206	-730.5275716890048	1560280731.3599916
100	2	18	18	113	0.8	-784.3804071850913	-790.8000853373288	-794.2035244516333	-797.5939218062006	1560280737.3933156
100	2	18	18	114	1.0	-739.3049991246527	-746.0544562566607	-750.1398756047388	-753.9388258377968	1560280727.086096
100	2	19	12	115	0.0	-836.9788749248432	-846.2738737752455	-848.666436113469	-853.8276502023854	1560280802.5954773
100	2	19	12	116	0.2	-777.2600945043499	-789.7547828629288	-792.6090977157306	-796.2407089743751	1560280791.1967788
100	2	19	12	117	0.4	-774.8852734967444	-780.4483040778945	-781.4007800400859	-784.1368322858093	1560239289.875864
100	2	19	12	118	0.6	-785.2112865791568	-791.5914543852548	-793.3830502942169	-795.9240250966873	1560238911.8907585
100	2	19	12	119	0.8	-778.9487373047591	-783.5434434560988	-791.2977073567461	-793.1056573396401	1560280782.202539
100	2	19	12	120	1.0	-760.2129600097118	-765.9427320461092	-770.182597266859	-773.8653269592282	1560280774.9340758
100	2	20	7	121	0.0	-784.9401775057875	-796.0841121123691	-795.9632223436367	-803.5726506137257	1560280773.9173658
100	2	20	7	122	0.2	-769.0393935407461	-774.2635260847456	-774.6979806948835	-778.3098199163493	1560281121.6897087
100	2	20	7	123	0.4	-818.8394650814813	-824.2524779691721	-830.9909300123797	-831.2793771131206	1560281084.1974351
100	2	20	7	124	0.6	-819.4552479696837	-826.1166934661577	-829.4309791558328	-832.2756522728955	1560281147.445924
100	2	20	7	125	0.8	-761.8183156431427	-766.5591777648144	-775.1696571819092	-777.0946268585608	1560240364.1950758
100	2	20	7	126	1.0	-778.8250431761937	-786.3887099026399	-791.2238818007409	-793.3282917370121	1560281064.5564058
100	2	21	16	127	0.0	-832.6458032831911	-842.8573641655161	-841.6429464910519	-848.619320129356	1560281129.5588603
100	2	21	16	128	0.2	-772.8121066268504	-778.4541582403609	-781.6242121589046	-785.2062915918968	1560281092.2912388
100	2	21	16	129	0.4	-766.3014426219157	-773.8245123500327	-776.1524068062475	-780.3545838067819	1560281089.9468906
100	2	21	16	130	0.6	-790.4668823653705	-793.3393601301062	-796.9964354995079	-799.6700940098218	1560281096.1901786
100	2	21	16	131	0.8	-847.9101170443422	-853.9016057871985	-857.5959436468158	-858.7763225449312	1560281079.6936908
100	2	21	16	132	1.0	-743.2449948253578	-752.0098167264247	-748.7318148427285	-756.0534659467041	1560281067.6765094
100	2	22	5	133	0.0	-882.3835775226539	-887.010304943866	-893.4861449967218	-894.4460624590728	1560281099.7089925
100	2	22	5	134	0.2	-838.0941279343398	-847.4563695487973	-854.3540958986971	-857.323351624052	1560281090.2243037
100	2	22	5	135	0.4	-793.5445638678117	-796.1145495301885	-787.9985511670558	-788.8172199735719	1560281095.6314712
100	2	22	5	136	0.6	-831.1179996136162	-840.7967030884913	-850.4175997656422	-852.0944780461607	1560281094.1439369
100	2	22	5	137	0.8	-806.7289472624208	-812.8274520521835	-820.8185439434427	-821.14362720173	1560281112.812355
100	2	22	5	138	1.0	-739.3401361376466	-743.7465197990907	-753.1633813458163	-753.9511084570042	1560281121.0242453
100	2	23	4	139	0.0	-805.8679230119827	-812.5466601599225	-816.9654572216311	-817.6928683489392	1560281124.9381328
100	2	23	4	140	0.2	-719.0702912870396	-725.5401981811892	-729.6558502910019	-732.262720291836	1560281121.3910077
100	2	23	4	141	0.4	-801.9989562393872	-810.6611143682923	-819.876740103299	-821.1701668589783	1560262571.1549537
100	2	23	4	142	0.6	-744.8905457267296	-752.0486376621118	-761.3232186762742	-761.8705937569106	1560281113.2350316
100	2	23	4	143	0.8	-738.5875022538523	-741.4976535124488	-750.8957992108426	-751.6728976289934	1560270280.6029203
100	2	23	4	144	1.0	-738.8932243164287	-740.2784139576797	-738.5036311210837	-739.1884522307073	1560281123.6517615
100	2	24	7	145	0.0	-783.6364996055094	-789.6398584110817	-803.2117527379297	-803.8387504546007	1560281145.1828973
100	2	24	7	146	0.2	-789.3297511804933	-793.3756170065103	-799.1337228043715	-800.1866504715304	1560240809.708321
100	2	24	7	147	0.4	-806.1208374899135	-811.0065304881963	-821.7744121447438	-823.0156465809682	1560281148.7582934
100	2	24	7	148	0.6	-780.8340139296088	-783.1498711069725	-788.8879162791266	-790.346281724291	1560281149.851874
100	2	24	7	149	0.8	-714.0122076129874	-720.154824624113	-718.1587836848115	-722.4181865614431	1560281135.7055664
100	2	24	7	150	1.0	-772.3806119891804	-777.3799807400841	-782.5055784723442	-783.2297342243759	1560281182.1756692
100	2	25	13	151	0.0	-836.5031464773747	-841.7413207379727	-847.307308827083	-848.0476800269963	1560281209.9443455
100	2	25	13	152	0.2	-848.1030913060591	-857.4180581280467	-861.8478854333171	-864.4302371394838	1560234798.5087574
100	2	25	13	153	0.4	-799.9403212805237	-811.6723924729497	-819.5775014622043	-822.2661022206545	1560281175.3747115
100	2	25	13	154	0.6	-787.8847188503497	-793.5082264344577	-801.5614847424039	-804.611785603644	1560281183.5203326
100	2	25	13	155	0.8	-716.1745334402588	-721.7580121579375	-726.4569041944177	-729.2529244357163	1560281198.229812
100	2	25	13	156	1.0	-805.1726917322225	-810.8924912342675	-813.6862531833659	-816.5282601926076	1560281171.0759706
100	2	26	15	157	0.0	-852.2628482227068	-857.3477716524076	-859.1027879353726	-861.6049961113222	1560281182.215605
100	2	26	15	158	0.2	-752.1439260306804	-756.1007444050495	-759.9916743261767	-761.556035432137	1560281159.899219
100	2	26	15	159	0.4	-754.2594046383646	-763.2260881197891	-762.8029331756164	-770.2206008590587	1560226888.325082
100	2	26	15	160	0.6	-762.1535779554019	-773.6469285213783	-774.1330392022314	-780.4231118452291	1560281203.1395504
100	2	26	15	161	0.8	-790.289308144081	-796.9910573593202	-797.6402351574299	-801.1502176335982	1560281191.3302417
100	2	26	15	162	1.0	-778.7470165794205	-782.5357889588888	-787.2393304193537	-788.6820373374356	1560281187.4660718
100	2	27	14	163	0.0	-824.9483452827504	-829.3304402236861	-834.5874452077368	-837.5422018477838	1560281259.3692873
100	2	27	14	164	0.2	-758.469568329253	-763.8677584306032	-766.4857864481663	-770.5775135076714	1560258770.274148
100	2	27	14	165	0.4	-787.8216052538677	-791.1315172356418	-796.6957874136424	-798.2143400696801	1560281201.9178357
100	2	27	14	166	0.6	-766.2736970233673	-770.9264468358721	-777.0434870919393	-779.3133712699643	1560281256.5190225
100	2	27	14	167	0.8	-788.7311304028112	-795.6018179913112	-799.5375171433668	-801.3297275709165	1560259158.6806548
100	2	27	14	168	1.0	-789.5806990800821	-800.1778606392627	-799.8233077218217	-803.5055733056059	1560281191.013985
100	2	28	17	169	0.0	-821.0684901032823	-829.7701509755823	-828.4053837074672	-833.8299954836368	1560281218.560122
100	2	28	17	170	0.2	-794.6335707814369	-798.7640014960416	-803.1032988465404	-804.3254814140529	1560261035.4681861
100	2	28	17	171	0.4	-801.4182909426055	-807.9491744696118	-820.1231877738735	-822.0329495966623	1560281226.297997
100	2	28	17	172	0.6	-785.4461037641713	-789.1406727204574	-787.7010235368327	-790.6794842019814	1560281204.149597
100	2	28	17	173	0.8	-823.4141118474076	-832.4175497089792	-834.6309440464278	-840.4917981811325	1560281213.4501095
100	2	28	17	174	1.0	-792.7085059497248	-796.0517370150371	-799.1399926231786	-801.7646042932469	1560281488.1835666
100	2	29	9	175	0.0	-783.1032067507805	-786.0682276405263	-788.5766941107347	-790.1227800478129	1560281556.059019
100	2	29	9	176	0.2	-752.5360609327356	-756.2952398831726	-758.4254274624852	-759.5171679711802	1560281493.101347
100	2	29	9	177	0.4	-687.841704191874	-692.8870679758875	-695.8828095321157	-697.7761711639147	1560227583.2196484
100	2	29	9	178	0.6	-753.335809541126	-757.7129213324997	-759.0201403773195	-761.6986958570451	1560281580.2915657
100	2	29	9	179	0.8	-757.2049646395373	-762.838928611911	-766.5278576750104	-769.2511078221614	1560281497.1407137
100	2	29	9	180	1.0	-687.7177784124347	-690.998519312211	-694.9610814209842	-695.8176865140579	1560281546.849165
100	2	30	7	181	0.0	-799.5788348161717	-804.7383238649156	-812.0554111982152	-813.3737337862019	1560281553.3947968
100	2	30	7	182	0.2	-827.0193895040007	-827.5084901762939	-834.7964114892749	-834.7916946451172	1560245971.210714
100	2	30	7	183	0.4	-783.359587122822	-789.15683683148	-792.9271543272005	-794.7424799396684	1560281607.655474
100	2	30	7	184	0.6	-756.0279696335854	-767.0704388171193	-769.2159563954823	-774.2722443954643	1560281693.4881787
100	2	30	7	185	0.8	-767.9988080013884	-772.9671878550291	-779.0084659826027	-780.1256168123793	1560281229.6184556
100	2	30	7	186	1.0	-747.7455287026726	-754.7845497267723	-763.4533816048881	-766.7637055150298	1560281199.3128097
100	2	31	8	187	0.0	-751.8416592420399	-754.513070895627	-761.3699977868132	-762.388085304698	1560281260.6856883
100	2	31	8	188	0.2	-781.5648937477118	-786.621052501132	-790.098361553325	-793.3496871696051	1560281216.9051957
100	2	31	8	189	0.4	-787.634224269782	-795.4854420022235	-800.1179983555256	-802.5514546025163	1560281580.2157466
100	2	31	8	190	0.6	-750.7513735215268	-757.5522562575908	-760.7700011963592	-764.7918879041566	1560281573.7451508
100	2	31	8	191	0.8	-789.537953705492	-799.9675149944251	-792.6999960911826	-802.1264649431273	1560281530.4034603
100	2	31	8	192	1.0	-794.4818394583517	-805.9412157384452	-811.3159605866872	-815.2360331265793	1560281514.590764
100	2	32	17	193	0.0	-809.076116803923	-820.2747039113287	-822.7971088113381	-826.9596002999239	1560281536.5710008
100	2	32	17	194	0.2	-771.5178072273646	-775.0032669175635	-776.4195775539987	-778.780971896702	1560281578.3314881
100	2	32	17	195	0.4	-785.8243335935363	-794.8458418218216	-798.9218784225978	-802.855625565913	1560244301.948441
100	2	32	17	196	0.6	-782.8612746077597	-790.4226753034071	-789.6905098983328	-797.3992571504127	1560281533.8265836
100	2	32	17	197	0.8	-799.7032780856047	-806.9332798470617	-807.0429054826276	-811.4065114130882	1560281546.8563771
100	2	32	17	198	1.0	-802.9756057203198	-808.8841661906662	-813.6960849305963	-816.547507476771	1560281517.0645106
100	2	33	7	199	0.0	-787.7954157706862	-796.2923261348328	-798.4304703762027	-800.9429176804018	1560281585.1634777
100	2	33	7	200	0.2	-767.4800530457733	-776.185279765674	-780.2995702088547	-782.9930472305583	1560281681.6099746
100	2	33	7	201	0.4	-742.9346013697009	-748.6055981945168	-752.5263906703174	-754.1829915650238	1560281524.0137103
100	2	33	7	202	0.6	-752.7097813679014	-760.5219831510618	-758.433290768217	-764.0846158820541	1560281564.0207822
100	2	33	7	203	0.8	-743.848652187202	-754.2912909663617	-756.3369516224293	-759.3149330789959	1560281641.249554
100	2	33	7	204	1.0	-736.1971312321048	-738.2847538284079	-743.3733253187465	-745.0053745840512	1560281516.4435072
100	2	34	11	205	0.0	-679.6538728434798	-681.5302991984394	-685.0002817015561	-685.6602008694649	1560281573.743421
100	2	34	11	206	0.2	-781.6542259461751	-786.13548619812	-786.4827449215504	-789.3764125276656	1560281534.3120825
100	2	34	11	207	0.4	-703.1771715921916	-712.3328523918125	-712.1249141466756	-719.0086267952893	1560281521.1680343
100	2	34	11	208	0.6	-749.6642301134109	-760.5004057363312	-765.9976740568418	-771.167589030872	1560281557.3765073
100	2	34	11	209	0.8	-736.1548963044057	-737.0471751412256	-737.2988748765034	-737.3703743773142	1560281524.6066852
100	2	34	11	210	1.0	-733.1890244666455	-740.8824732000882	-743.5133433163713	-747.0352756062201	1560281514.444736
300	2	0	19	211	0.0	-2472.6919111709963	-2479.931123570153	-2483.4875375934594	-2487.891006901746	1560244802.553312
300	2	0	19	212	0.2	-2184.2041675576	-2189.2128677052087	-2190.824834331501	-2193.388595665512	1560281627.869305
300	2	0	19	213	0.4	-2455.604189451056	-2462.2786414824827	-2463.838971914045	-2466.943890220857	1560281616.5315993
300	2	0	19	214	0.6	-2241.56537180165	-2245.1389537425293	-2248.286620169758	-2250.822726390118	1560281561.1971784
300	2	0	19	215	0.8	-2422.4864761965423	-2429.848982560964	-2430.6346967961913	-2435.6855105831023	1560226545.8487556
300	2	0	19	216	1.0	-2459.333104892321	-2467.444119778735	-2475.135641645797	-2478.5375135447252	1560281559.859108
300	2	1	8	217	0.0	-2249.2100102360705	-2256.4554415565217	-2262.068824768271	-2265.824110202002	1560240507.3348403
300	2	1	8	218	0.2	-2235.4314048720958	-2239.872182452294	-2244.6721849289415	-2247.1172115410213	1560281601.9823961
300	2	1	8	219	0.4	-2405.643409178875	-2409.8001214691626	-2418.761371649281	-2421.2438148225133	1560281921.8170357
300	2	1	8	220	0.6	-2420.1522114130053	-2429.6415263802005	-2440.8265968367527	-2441.8580694941434	1560281621.4963946
300	2	1	8	221	0.8	-2372.7136913292816	-2380.714961470752	-2388.6918595385528	-2389.637528305767	1560258454.2489243
300	2	1	8	222	1.0	-2361.747115807465	-2372.612018360968	-2377.638962539975	-2382.5515587643563	1560281546.4620376
300	2	2	6	223	0.0	-2504.2077411458404	-2511.4327951059813	-2517.903584188369	-2519.832361966848	1560281642.61049
300	2	2	6	224	0.2	-2497.1656563670185	-2508.4726753971845	-2511.277306171193	-2513.9653775092247	1560281632.9568787
300	2	2	6	225	0.4	-2418.481753926057	-2426.407882664092	-2433.0421535367304	-2434.668616005024	1560281606.4970663
300	2	2	6	226	0.6	-2407.3132632029256	-2415.9626882283646	-2421.541473782791	-2423.210940029437	1560281643.3712254
300	2	2	6	227	0.8	-2372.4744818243025	-2381.7946801948456	-2382.577026814687	-2388.874505638409	1560281617.6899347
300	2	2	6	228	1.0	-2365.6308420660653	-2371.169414815355	-2376.082975601695	-2377.685506821802	1560281596.933223
300	2	3	8	229	0.0	-2426.3027570437434	-2434.127703939281	-2436.61246113828	-2440.073605959129	1560281655.5819085
300	2	3	8	230	0.2	-2265.980813536189	-2269.1899765053386	-2275.0656138900345	-2277.102707400969	1560228416.158191
300	2	3	8	231	0.4	-2320.790217244533	-2330.487910506165	-2335.462986090037	-2339.1349982984525	1560282135.8680768
300	2	3	8	232	0.6	-2111.286502401619	-2112.4668016642445	-2114.069507278924	-2114.2912762580672	1560234902.1948397
300	2	3	8	233	0.8	-2344.398575146517	-2354.6004311578336	-2361.3116139585964	-2363.6987687546193	1560281628.3435197
300	2	3	8	234	1.0	-2138.190127621538	-2145.71300696976	-2151.071619841045	-2153.4260734882528	1560281597.75244
300	2	4	10	235	0.0	-2216.8357688262927	-2222.237235188406	-2224.0317753328613	-2227.063958710835	1560281612.002378
300	2	4	10	236	0.2	-2390.5660588327755	-2400.341531444411	-2413.7585099316298	-2416.1424559075804	1560281758.2107213
300	2	4	10	237	0.4	-2446.2646107833693	-2451.223278744054	-2456.644601696731	-2457.582630480341	1560281714.9238827
300	2	4	10	238	0.6	-2305.934134784843	-2315.3674798152333	-2327.127065783058	-2328.1893280372065	1560281645.8935792
300	2	4	10	239	0.8	-2103.9767986093275	-2105.5701211770274	-2105.716978251905	-2106.723108408789	1560281882.715579
300	2	4	10	240	1.0	-2390.2220452841993	-2398.5165106130457	-2401.9537695606023	-2405.4276779988213	1560259928.9206
300	2	5	14	241	0.0	-2542.25879165281	-2547.4117763653303	-2551.770217020523	-2553.617395272119	1560281151.1151264
300	2	5	14	242	0.2	-2267.331122810167	-2270.602290395741	-2273.707117002125	-2276.798976258852	1560281873.427071
300	2	5	14	243	0.4	-2504.2941328344896	-2508.5518305617647	-2510.40024609316	-2512.0958703303645	1560281665.166641
300	2	5	14	244	0.6	-2391.10892031237	-2396.919658093865	-2402.360028955185	-2404.043778200921	1560281838.0941277
300	2	5	14	245	0.8	-2065.720452936551	-2072.521926446282	-2073.0663001225616	-2075.902962747024	1560281742.056812
300	2	5	14	246	1.0	-2267.7664711693915	-2275.109536853468	-2282.5979334813096	-2286.5279291969173	1560263408.9628315
300	2	6	6	247	0.0	-2351.8507464157	-2358.4947870831697	-2364.8979518862993	-2367.337627342977	1560281882.5666325
300	2	6	6	248	0.2	-2528.599517265502	-2538.870089677755	-2541.3759118480607	-2546.797956976936	1560279279.6945102
300	2	6	6	249	0.4	-2323.941394771333	-2330.855252805538	-2336.9233816535725	-2339.877487801501	1560281738.634192
300	2	6	6	250	0.6	-2054.7275624920057	-2060.398405830444	-2064.4384562458445	-2065.409555379588	1560281641.6463468
300	2	6	6	251	0.8	-2196.805501709485	-2206.584823939268	-2216.718583410633	-2217.7657353358136	1560281635.1614482
300	2	6	6	252	1.0	-2115.9352084871675	-2117.802378217301	-2119.404445057724	-2120.3098252240547	1560281722.5438912
300	2	7	4	253	0.0	-2103.056066298341	-2105.5478918087583	-2107.2254143267764	-2108.59933256678	1560281985.9724195
300	2	7	4	254	0.2	-2209.963123372673	-2216.079691421216	-2215.9441379456885	-2218.665686124276	1560281993.3084319
300	2	7	4	255	0.4	-1994.6645509677758	-1997.17920893401	-1997.4599658367097	-1998.540621729256	1560281987.5331364
300	2	7	4	256	0.6	-2152.6621753635454	-2157.014956357905	-2169.1179539327886	-2170.5974196288826	1560241607.223851
300	2	7	4	257	0.8	-2090.0575262622324	-2097.9891200485267	-2106.1008039330122	-2106.20011272218	1560281973.7679372
300	2	7	4	258	1.0	-2341.649684615322	-2349.44273836728	-2357.7723885464347	-2358.023611305928	1560261795.731033
